handle,condition,week,feed_average_toxic,feed_average_constructive,feed_average_severe_toxic,feed_average_identity_attack,feed_average_insult,feed_average_profanity,feed_average_threat,feed_average_affinity,feed_average_compassion,feed_average_curiosity,feed_average_nuance,feed_average_personal_story,feed_average_reasoning,feed_average_respect,feed_average_alienation,feed_average_fearmongering,feed_average_generalization,feed_average_moral_outrage,feed_average_scapegoating,feed_average_sexually_explicit,feed_average_flirtation,feed_average_spam,feed_average_intergroup,feed_average_moral,feed_average_emotion,feed_average_other,feed_average_valence_clf_score,feed_average_is_valence_positive,feed_average_is_valence_negative,feed_average_is_valence_neutral,feed_average_is_sociopolitical,feed_average_is_not_sociopolitical,feed_average_is_political_left,feed_average_is_political_right,feed_average_is_political_moderate,feed_average_is_political_unclear,feed_proportion_toxic,feed_proportion_constructive,feed_proportion_severe_toxic,feed_proportion_identity_attack,feed_proportion_insult,feed_proportion_profanity,feed_proportion_threat,feed_proportion_affinity,feed_proportion_compassion,feed_proportion_curiosity,feed_proportion_nuance,feed_proportion_personal_story,feed_proportion_reasoning,feed_proportion_respect,feed_proportion_alienation,feed_proportion_fearmongering,feed_proportion_generalization,feed_proportion_moral_outrage,feed_proportion_scapegoating,feed_proportion_sexually_explicit,feed_proportion_flirtation,feed_proportion_spam,feed_proportion_intergroup,feed_proportion_moral,feed_proportion_emotion,feed_proportion_other,feed_proportion_valence_clf_score,feed_proportion_is_valence_positive,feed_proportion_is_valence_negative,feed_proportion_is_valence_neutral,feed_proportion_is_sociopolitical,feed_proportion_is_not_sociopolitical,feed_proportion_is_political_left,feed_proportion_is_political_right,feed_proportion_is_political_moderate,feed_proportion_is_political_unclear
hernandezkk.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hernandezkk.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heumanity.bsky.social,representative_diversification,1.0,0.158,0.167,0.022,0.039,0.097,0.103,0.021,0.491,0.341,0.285,0.159,0.468,0.167,0.567,0.385,0.575,0.388,0.363,0.479,0.048,0.333,0.222,0.185,0.145,0.265,0.33,0.103,0.391,0.25,0.359,0.304,0.696,0.601,0.078,0.0,0.321,0.093,0.073,0.0,0.014,0.045,0.075,0.005,0.489,0.217,0.149,0.03,0.437,0.073,0.732,0.254,0.622,0.3,0.22,0.453,0.004,0.089,0.16,0.014,0.002,0.019,0.16,,0.391,0.25,0.359,0.304,0.696,0.601,0.078,0.0,0.321
heumanity.bsky.social,representative_diversification,2.0,0.118,0.228,0.012,0.06,0.075,0.072,0.009,0.547,0.386,0.274,0.184,0.504,0.228,0.593,0.351,0.379,0.418,0.326,0.428,0.034,0.342,0.296,0.18,0.138,0.271,0.297,,,,,0.385,0.615,1.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.692,0.231,0.077,0.077,0.538,0.077,0.615,0.231,0.462,0.385,0.231,0.385,0.0,0.077,0.231,0.0,0.0,0.0,0.077,,,,,0.385,0.615,1.0,0.0,0.0,0.0
heumanity.bsky.social,representative_diversification,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heumanity.bsky.social,representative_diversification,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heumanity.bsky.social,representative_diversification,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heumanity.bsky.social,representative_diversification,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heumanity.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heumanity.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyahippo.bsky.social,reverse_chronological,1.0,0.592,0.103,0.28,0.043,0.465,0.536,0.014,0.558,0.271,0.142,0.101,0.603,0.103,0.44,0.568,0.559,0.532,0.499,0.511,0.156,0.294,0.08,0.14,0.107,0.304,0.324,-0.743,0.0,1.0,0.0,0.25,0.75,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.625,0.625,0.0,0.625,0.0,0.0,0.0,0.875,0.0,0.375,0.625,0.875,0.75,0.625,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.25,0.75,0.0,0.0,0.0,1.0
heyahippo.bsky.social,reverse_chronological,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyahippo.bsky.social,reverse_chronological,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyahippo.bsky.social,reverse_chronological,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyahippo.bsky.social,reverse_chronological,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyahippo.bsky.social,reverse_chronological,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyahippo.bsky.social,reverse_chronological,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyahippo.bsky.social,reverse_chronological,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyndrix.bsky.social,engagement,1.0,0.174,0.184,0.027,0.05,0.108,0.114,0.021,0.5,0.353,0.294,0.17,0.466,0.184,0.547,0.402,0.574,0.418,0.38,0.501,0.05,0.334,0.21,0.18,0.152,0.262,0.315,0.109,0.41,0.272,0.318,0.346,0.654,0.605,0.053,0.0,0.342,0.112,0.091,0.0,0.022,0.057,0.091,0.007,0.499,0.262,0.165,0.037,0.436,0.091,0.672,0.286,0.63,0.362,0.265,0.495,0.002,0.082,0.162,0.011,0.004,0.015,0.121,,0.41,0.272,0.318,0.346,0.654,0.605,0.053,0.0,0.342
heyndrix.bsky.social,engagement,2.0,0.118,0.228,0.012,0.06,0.075,0.072,0.009,0.547,0.386,0.274,0.184,0.504,0.228,0.593,0.351,0.379,0.418,0.326,0.428,0.034,0.342,0.296,0.18,0.138,0.271,0.297,,,,,0.385,0.615,1.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.692,0.231,0.077,0.077,0.538,0.077,0.615,0.231,0.462,0.385,0.231,0.385,0.0,0.077,0.231,0.0,0.0,0.0,0.077,,,,,0.385,0.615,1.0,0.0,0.0,0.0
heyndrix.bsky.social,engagement,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyndrix.bsky.social,engagement,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyndrix.bsky.social,engagement,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyndrix.bsky.social,engagement,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyndrix.bsky.social,engagement,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
heyndrix.bsky.social,engagement,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hgrade368.bsky.social,reverse_chronological,1.0,0.142,0.174,0.016,0.028,0.077,0.089,0.027,0.526,0.358,0.346,0.175,0.515,0.174,0.594,0.303,0.471,0.312,0.286,0.383,0.047,0.353,0.241,0.161,0.137,0.304,0.344,0.145,0.49,0.239,0.271,0.197,0.803,0.44,0.074,0.0,0.486,0.076,0.078,0.001,0.002,0.029,0.058,0.009,0.566,0.262,0.249,0.062,0.531,0.078,0.737,0.17,0.473,0.221,0.141,0.309,0.01,0.13,0.193,0.005,0.011,0.082,0.17,,0.49,0.239,0.271,0.197,0.803,0.44,0.074,0.0,0.486
hgrade368.bsky.social,reverse_chronological,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hgrade368.bsky.social,reverse_chronological,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hgrade368.bsky.social,reverse_chronological,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hgrade368.bsky.social,reverse_chronological,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hgrade368.bsky.social,reverse_chronological,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hgrade368.bsky.social,reverse_chronological,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hgrade368.bsky.social,reverse_chronological,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hilc.bsky.social,reverse_chronological,1.0,0.134,0.183,0.014,0.027,0.072,0.082,0.025,0.532,0.366,0.34,0.181,0.518,0.183,0.6,0.298,0.474,0.308,0.281,0.377,0.045,0.354,0.238,0.163,0.139,0.306,0.342,0.145,0.488,0.244,0.268,0.217,0.783,0.395,0.065,0.0,0.54,0.067,0.094,0.0,0.004,0.027,0.047,0.007,0.569,0.274,0.251,0.068,0.55,0.094,0.738,0.166,0.485,0.205,0.126,0.303,0.009,0.137,0.18,0.007,0.014,0.087,0.16,,0.488,0.244,0.268,0.217,0.783,0.395,0.065,0.0,0.54
hilc.bsky.social,reverse_chronological,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hilc.bsky.social,reverse_chronological,3.0,0.033,0.071,0.002,0.005,0.013,0.019,0.009,0.664,0.465,0.53,0.174,0.526,0.071,0.736,0.334,0.755,0.267,0.386,0.534,0.015,0.464,0.185,0.126,0.186,0.391,0.252,0.274,0.6,0.0,0.4,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.571,0.571,0.0,0.714,0.0,1.0,0.0,1.0,0.143,0.0,0.571,0.0,0.571,0.143,0.0,0.0,0.143,0.0,,0.6,0.0,0.4,0.0,1.0,,,,
hilc.bsky.social,reverse_chronological,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hilc.bsky.social,reverse_chronological,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hilc.bsky.social,reverse_chronological,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hilc.bsky.social,reverse_chronological,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hilc.bsky.social,reverse_chronological,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hlew.bsky.social,reverse_chronological,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hlew.bsky.social,reverse_chronological,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hlew.bsky.social,reverse_chronological,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hlew.bsky.social,reverse_chronological,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hlew.bsky.social,reverse_chronological,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hlew.bsky.social,reverse_chronological,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hlew.bsky.social,reverse_chronological,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hlew.bsky.social,reverse_chronological,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homesteading.bsky.social,representative_diversification,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homesteading.bsky.social,representative_diversification,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homesteading.bsky.social,representative_diversification,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homesteading.bsky.social,representative_diversification,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homesteading.bsky.social,representative_diversification,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homesteading.bsky.social,representative_diversification,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homesteading.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
homesteading.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honourblack.bsky.social,representative_diversification,1.0,0.118,0.228,0.012,0.06,0.075,0.072,0.009,0.547,0.386,0.274,0.184,0.504,0.228,0.593,0.351,0.379,0.418,0.326,0.428,0.034,0.342,0.296,0.18,0.138,0.271,0.297,,,,,0.385,0.615,1.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.692,0.231,0.077,0.077,0.538,0.077,0.615,0.231,0.462,0.385,0.231,0.385,0.0,0.077,0.231,0.0,0.0,0.0,0.077,,,,,0.385,0.615,1.0,0.0,0.0,0.0
honourblack.bsky.social,representative_diversification,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honourblack.bsky.social,representative_diversification,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honourblack.bsky.social,representative_diversification,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honourblack.bsky.social,representative_diversification,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honourblack.bsky.social,representative_diversification,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honourblack.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
honourblack.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopedixonseider.bsky.social,representative_diversification,1.0,0.156,0.168,0.02,0.037,0.095,0.099,0.02,0.496,0.346,0.291,0.157,0.475,0.168,0.576,0.377,0.57,0.378,0.359,0.471,0.047,0.338,0.23,0.184,0.147,0.268,0.327,0.119,0.408,0.242,0.349,0.318,0.682,0.558,0.095,0.0,0.346,0.086,0.074,0.0,0.009,0.043,0.07,0.004,0.492,0.228,0.167,0.03,0.441,0.074,0.739,0.238,0.615,0.287,0.214,0.443,0.004,0.094,0.17,0.014,0.002,0.024,0.151,,0.408,0.242,0.349,0.318,0.682,0.558,0.095,0.0,0.346
hopedixonseider.bsky.social,representative_diversification,2.0,0.118,0.228,0.012,0.06,0.075,0.072,0.009,0.547,0.386,0.274,0.184,0.504,0.228,0.593,0.351,0.379,0.418,0.326,0.428,0.034,0.342,0.296,0.18,0.138,0.271,0.297,,,,,0.385,0.615,1.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.692,0.231,0.077,0.077,0.538,0.077,0.615,0.231,0.462,0.385,0.231,0.385,0.0,0.077,0.231,0.0,0.0,0.0,0.077,,,,,0.385,0.615,1.0,0.0,0.0,0.0
hopedixonseider.bsky.social,representative_diversification,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopedixonseider.bsky.social,representative_diversification,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopedixonseider.bsky.social,representative_diversification,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopedixonseider.bsky.social,representative_diversification,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopedixonseider.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopedixonseider.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopejonathan.bsky.social,reverse_chronological,1.0,0.136,0.18,0.015,0.028,0.074,0.085,0.025,0.529,0.364,0.338,0.178,0.513,0.18,0.597,0.299,0.474,0.313,0.283,0.38,0.045,0.355,0.242,0.163,0.137,0.304,0.342,0.14,0.481,0.24,0.279,0.21,0.79,0.398,0.066,0.0,0.536,0.072,0.091,0.0,0.005,0.028,0.052,0.008,0.562,0.274,0.245,0.067,0.539,0.091,0.733,0.169,0.485,0.212,0.13,0.305,0.008,0.139,0.188,0.007,0.013,0.084,0.162,,0.481,0.24,0.279,0.21,0.79,0.398,0.066,0.0,0.536
hopejonathan.bsky.social,reverse_chronological,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopejonathan.bsky.social,reverse_chronological,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopejonathan.bsky.social,reverse_chronological,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopejonathan.bsky.social,reverse_chronological,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopejonathan.bsky.social,reverse_chronological,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopejonathan.bsky.social,reverse_chronological,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hopejonathan.bsky.social,reverse_chronological,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hughjaynis.bsky.social,representative_diversification,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hughjaynis.bsky.social,representative_diversification,2.0,0.035,0.386,0.001,0.006,0.023,0.016,0.007,0.344,0.237,0.087,0.335,0.436,0.386,0.776,0.121,0.382,0.094,0.067,0.118,0.013,0.403,0.038,0.309,0.043,0.138,0.44,,,,,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,
hughjaynis.bsky.social,representative_diversification,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hughjaynis.bsky.social,representative_diversification,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hughjaynis.bsky.social,representative_diversification,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hughjaynis.bsky.social,representative_diversification,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hughjaynis.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hughjaynis.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hullciny.bsky.social,representative_diversification,1.0,0.118,0.228,0.012,0.06,0.075,0.072,0.009,0.547,0.386,0.274,0.184,0.504,0.228,0.593,0.351,0.379,0.418,0.326,0.428,0.034,0.342,0.296,0.18,0.138,0.271,0.297,,,,,0.385,0.615,1.0,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.077,0.077,0.0,0.692,0.231,0.077,0.077,0.538,0.077,0.615,0.231,0.462,0.385,0.231,0.385,0.0,0.077,0.231,0.0,0.0,0.0,0.077,,,,,0.385,0.615,1.0,0.0,0.0,0.0
hullciny.bsky.social,representative_diversification,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hullciny.bsky.social,representative_diversification,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hullciny.bsky.social,representative_diversification,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hullciny.bsky.social,representative_diversification,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hullciny.bsky.social,representative_diversification,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hullciny.bsky.social,representative_diversification,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hullciny.bsky.social,representative_diversification,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huskydog92.bsky.social,reverse_chronological,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huskydog92.bsky.social,reverse_chronological,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huskydog92.bsky.social,reverse_chronological,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huskydog92.bsky.social,reverse_chronological,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huskydog92.bsky.social,reverse_chronological,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huskydog92.bsky.social,reverse_chronological,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huskydog92.bsky.social,reverse_chronological,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huskydog92.bsky.social,reverse_chronological,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hypatiaofthedawn.bsky.social,reverse_chronological,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hypatiaofthedawn.bsky.social,reverse_chronological,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
