author_did,author_handle,author_display_name,created_at,text,langs,cid,indexed_at,like_count,reply_count,repost_count,prob_toxic,label_toxic,prob_affinity,label_affinity,prob_compassion,label_compassion,prob_constructive,label_constructive,prob_curiosity,label_curiosity,prob_nuance,label_nuance,prob_personal_story,label_personal_story,prob_alienation,label_alienation,prob_fearmongering,label_fearmongering,prob_generalization,label_generalization,prob_moral_outrage,label_moral_outrage,prob_power_appeal,label_power_appeal,prob_scapegoating,label_scapegoating
did:plc:vzmlifz3ghar4cu2hj3srga2,martin.kleppmann.com,Martin Kleppmann,2023-11-10T21:38:21.889Z,"Reflecting on this in the light of the conflicts raging today, causing so much grief",['en'],bafyreidcgp7p5xtvemve5w3kvi3kild4hovlntgb7h2xhy4cpv7wmsxgaa,2023-11-10T21:38:21.889Z,0,0,0,0.028856417,0,0.17910267,0,0.3592022,0,0.17696749,0,0.17362319,0,0.11338525,0,0.16714653,0,0.11961466,0,0.25356057,0,0.124918,0,0.2751197,0,0.08999315,0,0.0945853,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-02-02T21:16:50.124Z,aww she nice to me,['en'],bafyreiee6uqopgsmkfwjvwskw3uno4w4xmqeokql5l6nko4qd7t3wka7om,2024-02-02T21:16:50.124Z,8,2,0,0.08320791,0,0.17910267,0,0.3592022,0,0.103658944,0,0.23734035,0,0.12893236,0,0.38166767,0,0.10000282,0,0.21072158,0,0.08954478,0,0.22187072,0,0.09868214,0,0.080901414,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-02-01T16:53:49.137Z,"a year later, the march continues",['en'],bafyreifsg76byqbocuvahc7gtjsk7qgjx6bpthy253vyxfllmvwvpmg3se,2024-02-01T16:53:49.137Z,16,0,0,0.016021729,0,0.09209113,0,0.12597673,0,0.15236288,0,0.10001081,0,0.101293065,0,0.12935941,0,0.20459929,0,0.23850904,0,0.19229555,0,0.23629232,0,0.09868214,0,0.11267924,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-01-30T23:46:12.739Z,"we revalidated everyone's handles recently, and some of them no longer resolve.  this tool is pretty useful to check whether your handle is resolving, and has links to docs on the details for setting up custom handles: bsky-debug.app/handle?handl...",['en'],bafyreicnkynogyjtliw23ns6al4pl4zg5o2sh4sdkkx5uwbow72yyo5ghm,2024-01-30T23:46:12.739Z,11,1,2,0.013634177,0,0.70242214,1,0.69112927,1,0.85043854,1,0.52642494,1,0.6208136,1,0.78668725,1,0.17845018,0,0.34734327,0,0.21924658,0,0.24294843,0,0.26761648,0,0.28638107,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-01-27T16:41:53.996Z,"exciting! about a year ago on the prof g pod you mentioned being drawn to write a book, a manual for a vibrant, human-scale american economy. is this the book you were picturing, or did you take a different path?",['en'],bafyreidohlfnybugchqxdj6wlgoebizka7pzturlpnsa4g7onzokyakrua,2024-01-27T16:41:53.996Z,0,0,0,0.038991302,0,0.534199,1,0.61832285,1,0.3935979,0,0.8731251,1,0.45050815,0,0.5080195,1,0.06077914,0,0.26976994,0,0.124918,0,0.2152146,0,0.09868214,0,0.0945853,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-01-26T22:24:50.972Z,"the request passes thru your pds, but ends-up being serviced by the appview. you can usually tell by the url: if it starts w/ ""app.bsky"" then it's serviced by the appview. on some endpoints the pds allows you to read your writes by altering the appview's response, but not on app.bsky.graph.getList.",['en'],bafyreichh7o2kh7yweyckvccq6xs6odzivkuk6se6eejcpvdyn4umohdkq,2024-01-26T22:24:50.972Z,3,1,0,0.01438814,0,0.28100443,0,0.22065568,0,0.8550728,1,0.34134665,0,0.6208136,1,0.356216,0,0.11961466,0,0.25356057,0,0.27683234,0,0.20855847,0,0.16845487,0,0.2140053,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-01-26T02:09:26.587Z,"eeehhh, we're gonna do more",['en'],bafyreibob64wsuorrbi6wnypsoe5m6kevsuhmu2k3h5vmle4l6pbiggycu,2024-01-26T02:09:26.587Z,4,2,0,0.03357032,0,0.21552306,0,0.28992894,0,0.089545935,0,0.22539337,0,0.07917442,0,0.28713295,0,0.1065401,0,0.23850904,0,0.09965141,0,0.23629232,0,0.102347136,0,0.08836041,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-01-26T02:08:46.061Z,and the soundtrack is a little different than last time,['en'],bafyreigaqavakrdqbs25ikwkk7yd4adqygbpanwon53llku6sxmgsxyxay,2024-01-26T02:08:46.061Z,3,0,0,0.026145924,0,0.25481188,0,0.237974,0,0.21387441,0,0.25326964,0,0.20435894,0,0.40711933,0,0.08365962,0,0.22461532,0,0.09965141,0,0.17860593,0,0.08999315,0,0.08606533,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-01-26T02:08:00.827Z,...mooooorrree,['en'],bafyreia7qdc3e3zmqltunluwud2fvu4fnjfbyhirrzlx6wqytelrexdija,2024-01-26T02:08:00.827Z,7,3,0,0.022728346,0,0.26354274,0,0.50640786,1,0.14416134,0,0.37132534,0,0.1462069,0,0.42166314,0,0.2961212,0,0.31492457,0,0.25293535,0,0.3416809,0,0.2924069,0,0.26104954,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-01-24T03:48:38.867Z,howdy doody,['en'],bafyreiap7qo3yesyikum5h6nu2bpkldjkfyxdxbsxwcfdvwwzz6ijgthc4,2024-01-24T03:48:38.867Z,2,0,0,0.17805049,0,0.2024268,0,0.30724725,0,0.1295328,0,0.30137506,0,0.11856762,0,0.3198565,0,0.2372857,0,0.26976994,0,0.20577107,0,0.30174416,0,0.19324528,0,0.17419864,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-01-19T05:15:24.028Z,openssl rand just noticeably hung for me. okay i'll.... throw that one out.,['en'],bafyreicoddxdugua5qaqoent46j6u6oezjgm7t4bgmqirdqok5y6k3jmam,2024-01-19T05:15:24.028Z,2,0,0,0.14082454,0,0.25481188,0,0.26395148,0,0.27041006,0,0.22539337,0,0.18819691,0,0.57803637,1,0.11961466,0,0.26166525,0,0.111442484,0,0.24294843,0,0.09868214,0,0.19229257,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-01-19T04:36:13.127Z,#goals,['en'],bafyreietekt7vv366bdgehrsorjgjzl27mn6doha5r7ndq2mopnfn243fi,2024-01-19T04:36:13.127Z,7,0,0,0.01847211,0,0.32465866,0,0.6015214,1,0.25239894,0,0.35133955,0,0.23668297,0,0.4595463,0,0.32918388,0,0.35660577,0,0.37822625,0,0.35277444,0,0.34611943,0,0.36237562,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-01-19T04:29:41.279Z,"if atproto comes to support a vibrant app ecosystem, it's going to be thanks in large part to lexicon.  while we're limited to one app that is only a year old, this is such a sleeper in the protocol!",['en'],bafyreihx4dy3ato7yiydsqb46o33ypl73oy6z4t3xknp7plyqn74qyrkne,2024-01-19T04:29:41.279Z,24,0,4,0.030270588,0,0.49927562,0,0.48043042,0,0.7770753,1,0.34134665,0,0.6439165,1,0.56726456,1,0.21767385,0,0.33576515,0,0.40490887,0,0.23629232,0,0.23869435,0,0.28638107,0
did:plc:vjug55kidv6sye7ykr5faxxn,emily.bsky.team,Emily 🦋,2024-01-19T02:05:33.797Z,"i'll be chatting about Bluesky for elections with the folks at @opennews.bsky.social next thurs 12 pm ET!

if you're in or near the journalism-code world, you can join the call via the info listed here: opennews.org/what/communi...",['en'],bafyreifgemhi2if45l5c3bfheamj732p4tzn3iqmw2bnb7wlzopy75wjcy,2024-01-19T02:05:33.797Z,66,0,23,0.016210219,0,0.6661363,1,0.6015214,1,0.6783881,1,0.52642494,1,0.45050815,0,0.76802576,1,0.2372857,0,0.3799279,0,0.23609097,0,0.30174416,0,0.32132903,0,0.26104954,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-01-16T03:09:43.028Z,if you name a function π i will blindly assume it's a projection.,['en'],bafyreif5zvonrj2hodq4hqhgvdjbfcjgw2f6y4nvozwy6grkregfhdrknm,2024-01-16T03:09:43.028Z,4,0,0,0.036162965,0,0.12971774,0,0.09056209,0,0.19747134,0,0.106573656,0,0.11856762,0,0.15216072,0,0.15230106,0,0.21072158,0,0.15018459,0,0.20855847,0,0.08999315,0,0.07803257,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2024-01-10T15:08:11.018Z,"i believe deeply (cough, cough... that with enough ram) we will each find our one, true matching brace.",['en'],bafyreia5y4tofntybud5wy26p2gmubgy4mj3pk54u54g454gdt5wsigkue,2024-01-10T15:08:11.018Z,5,1,0,0.031213367,0,0.35958207,0,0.28992894,0,0.14416134,0,0.19751711,0,0.14102453,0,0.3198565,0,0.1392265,0,0.26166525,0,0.16197565,0,0.20190234,0,0.09557893,0,0.08319649,0
did:plc:vjug55kidv6sye7ykr5faxxn,emily.bsky.team,Emily 🦋,2023-12-26T19:08:36.488Z,"looking back at this feed to round out 2023 🎆

this app didn't exist last year and now has ~2.8M users. bluesky posts have been read on TV, broken news in articles, promoted artists. this network is very much punching above its weight in terms of cultural impact, thanks to you 💛

excited for 2024! 🎊",['en'],bafyreifizxxhlrkitc4qwanzksahnrrd3frikoe3kzyb4gidabpu65eveq,2023-12-26T19:08:36.488Z,377,9,83,0.012754552,0,0.7145174,1,0.71353126,1,0.85043854,1,0.4512685,0,0.7156057,1,0.8332006,1,0.28304666,0,0.34734327,0,0.27683234,0,0.26735422,0,0.34611943,0,0.28638107,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-12-28T03:35:47.698Z,yessss this ruled,['en'],bafyreibgv6wds3ozvwak4ttgddo3owi3k7qyx3t5xbvwknwpvidlyx3rhi,2023-12-28T03:35:47.698Z,3,0,0,0.034748793,0,0.32465866,0,0.402498,0,0.15236288,0,0.39131114,0,0.12893236,0,0.42166314,0,0.16537562,0,0.27903244,0,0.16197565,0,0.28399453,0,0.23869435,0,0.17419864,0
did:plc:tpg43qhh4lw4ksiffs4nbda3,jacob.gold,Jake Gold,2023-12-23T04:33:04.095Z,"Experimental feature for those comfortable with DNS, you can set your domain to be a CNAME of `redirect.bsky.app` and we'll redirect your domain to your bsky profile URL.

Disclaimer: this is an experimental feature and may be removed if we run into problems with it, but hopefully not!",['en'],bafyreib2x7q5blvs44y7lw575rxt6a6x3gma6qz326l35f5sn5waz5abxi,2023-12-23T04:33:04.095Z,561,39,132,0.017215505,0,0.6177553,1,0.6743278,1,0.85043854,1,0.4312827,0,0.5162813,1,0.6157378,1,0.2961212,0,0.39669093,0,0.33019757,0,0.2751197,0,0.37504157,0,0.3080938,0
did:plc:ovioxia6nlp5luphgf5ovg7p,jonbois.bsky.social,Jon Bois,2023-12-22T18:12:55.747Z,"i try to post here more often, but i never get advertised to, i don't think anyone's scraping my data, and i get the sinking feeling nobody's making much money off me. hard to know what the point is",['en'],bafyreiaryagb6lc27mwkui77anvubqobcomkejhkqjm7kib6hy3jvasqdy,2023-12-22T18:12:55.747Z,2022,41,279,0.034041706,0,0.18850933,0,0.33322474,0,0.35957333,0,0.30137506,0,0.28840142,0,0.664211,1,0.11961466,0,0.26166525,0,0.124918,0,0.2584794,0,0.19324528,0,0.09122925,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-12-18T18:03:32.045Z,some context on what the deal is with this weird/technical document,['en'],bafyreigapyq2l47s3tid54lrdxuxagq3xtqc54zxgaqhubhfsark2qhpem,2023-12-18T18:03:32.045Z,3,0,0,0.05255287,0,0.15323438,0,0.13241576,0,0.15236288,0,0.35133955,0,0.16002655,0,0.15216072,0,0.15230106,0,0.22461532,0,0.124918,0,0.22187072,0,0.08999315,0,0.08836041,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-12-18T17:43:54.189Z,👀,['en'],bafyreiemportxtygvkidvbpz56bkf6hgk4hp7efagmgwonqrxvxllys4gi,2023-12-18T17:43:54.189Z,4,1,0,0.026145924,0,0.25481188,0,0.52871495,1,0.20567288,0,0.35133955,0,0.21082374,0,0.4595463,0,0.32918388,0,0.33576515,0,0.30351496,0,0.35277444,0,0.32132903,0,0.3080938,0
did:plc:meyalmeg6yuix67drzw2rxtv,leahnylen.bsky.social,Leah 'AntiTrustButVerify' Nylen,2023-12-12T00:22:29.301Z,"That was fast. After ~3 hours, jury finds for Epic Games. Google maintains a monopoly in the Google Play Store and unreasonably restrained trade in Android app distribution and in-app payment market through its developer agreements, game maker and OEM deals.",['en'],bafyreihplnit5qqtgllukuslmmglqsar5o5rero5aejlze3ilm7eutfmj4,2023-12-12T00:22:29.301Z,9,1,4,0.016838523,0,0.23298477,0,0.22065568,0,0.75730205,1,0.22539337,0,0.5401114,1,0.23259366,0,0.34290716,0,0.35660577,0,0.6450524,1,0.41107756,0,0.63947254,1,0.5867405,1
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-12-08T20:43:24.879Z,i thought we don't talk about that,['en'],bafyreic2npq5m3y7z4pdbbxa7vky47bcuxnpx76rua65gvkgoh4wnunshe,2023-12-08T20:43:24.879Z,4,1,0,0.025674535,0,0.11560776,0,0.16139136,0,0.05779167,0,0.121852994,0,0.04201609,0,0.15216072,0,0.10000282,0,0.1806185,0,0.08954478,0,0.22187072,0,0.08999315,0,0.07573749,0
did:plc:cak4klqoj3bqgk5rj6b4f5do,mmasnick.bsky.social,Mike Masnick,2023-12-08T20:06:02.517Z,Yesterday I wrote some more details about why we teamed up with @bsky.app to file an amicus brief (written by @cathygellis.bsky.social) before the Supreme Court. www.techdirt.com/2023/12/07/w...,['en'],bafyreih7cx667yqnscxtmtryt32iwvztq5o2rzfwuuhg5emdl3jurxjkzu,2023-12-08T20:06:02.517Z,212,8,65,0.043399423,0,0.534199,1,0.38517967,0,0.5415909,1,0.39131114,0,0.36079133,0,0.604966,1,0.2372857,0,0.31492457,0,0.21924658,0,0.2751197,0,0.2924069,0,0.19229257,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-12-08T00:23:49.338Z,this rules. bonus that @antitrust.bots.law is curated by the american economic liberties project 💎,['en'],bafyreiccxwo4x3sht2xxnbjn3m2pml4vhyp6srmpzggoih2vukpuz2x7ca,2023-12-08T00:23:49.338Z,8,0,0,0.031684756,0,0.21552306,0,0.12597673,0,0.3004286,0,0.13379996,0,0.14102453,0,0.16714653,0,0.36349207,0,0.2963996,0,0.2928419,0,0.31283772,0,0.4370176,0,0.28638107,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-12-05T21:07:35.587Z,rise up?,['en'],bafyreifzbiwrhuqlzbtrjzdh4uvd67nwgmnav4zwc3j3xam5cmcrn57oj4,2023-12-05T21:07:35.587Z,1,0,0,0.031684756,0,0.16264103,0,0.237974,0,0.12482846,0,0.41129693,0,0.101293065,0,0.22532175,0,0.17845018,0,0.26976994,0,0.16197565,0,0.2507139,0,0.14779621,0,0.13439196,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-12-03T06:10:51.940Z,antitrust gang rise up,['en'],bafyreidcujq2jiyduzh26hfg647hjt6b5g4rmkspo34yzasoyy5ykpeepm,2023-12-03T06:10:51.940Z,4,1,0,0.19124292,0,0.15323438,0,0.16139136,0,0.19747134,0,0.14574693,0,0.07504572,0,0.23259366,0,0.43210846,0,0.34734327,0,0.45293757,0,0.41107756,0,0.37504157,0,0.3080938,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-12-03T05:45:26.412Z,"recently went to see cave in, converge, and botch",['en'],bafyreifknzdhtnxxvzsbrqbzgt5ndf375ocs3gnd6tqtl4ygel5tew3ot4,2023-12-03T05:45:26.412Z,4,0,0,0.10696511,0,0.18850933,0,0.12597673,0,0.12482846,0,0.09344797,0,0.12893236,0,0.5080195,1,0.10000282,0,0.21766844,0,0.055855997,0,0.20855847,0,0.08440737,0,0.08319649,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-12-02T03:48:18.134Z,now with accurate notifications and reply counts?!?!,['en'],bafyreibnksx7jcbozmza66dcfhceyos6mghxgx45vx5am4jeyvete6m42y,2023-12-02T03:48:18.134Z,8,1,0,0.017592486,0,0.17910267,0,0.19467822,0,0.15236288,0,0.28138927,0,0.1462069,0,0.30894864,0,0.10000282,0,0.23156218,0,0.08954478,0,0.23629232,0,0.1230058,0,0.09122925,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-12-01T23:41:14.880Z,👋,['en'],bafyreiadecxnwqre6tuxd6l5xq3o52vqnhowtslu32ifttqeii3e3gteyu,2023-12-01T23:41:14.880Z,2,2,0,0.02048268,0,0.17910267,0,0.42847547,0,0.17696749,0,0.26919892,0,0.1655701,0,0.39257553,0,0.25036025,0,0.2963996,0,0.24282873,0,0.32171252,0,0.21390395,0,0.23933682,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-11-30T18:50:29.082Z,check it out!,['en'],bafyreicpylvrjhzh6ajpysctzgq5efs7pgzsurng4t7viktqgdwfxqaplm,2023-11-30T18:50:29.082Z,1,1,0,0.03192045,0,0.28100443,0,0.50640786,1,0.17696749,0,0.26919892,0,0.12893236,0,0.3344003,0,0.16537562,0,0.2871371,0,0.20577107,0,0.2751197,0,0.19324528,0,0.11267924,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-11-30T14:54:34.688Z,it feels like... nothing at all,['en'],bafyreieut6j45vk6i2cf63gixw47snjvn2fjxdvsv62yley4xbpcghof2m,2023-11-30T14:54:34.688Z,3,1,0,0.031684756,0,0.11560776,0,0.237974,0,0.09777852,0,0.17362319,0,0.08743183,0,0.23259366,0,0.11961466,0,0.21072158,0,0.111442484,0,0.22852683,0,0.08440737,0,0.080901414,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-11-29T22:00:18.829Z,it tastes like... nothing,['en'],bafyreif5jdofxm6em2qt7uneeq5ayiagmsbesam3u7oioyxhhdzumyyhyu,2023-11-29T22:00:18.829Z,2,1,0,0.06263174,0,0.15323438,0,0.28992894,0,0.16876596,0,0.22539337,0,0.12893236,0,0.3344003,0,0.11961466,0,0.23850904,0,0.16197565,0,0.26735422,0,0.102347136,0,0.13439196,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-11-28T23:36:58.386Z,💽,['en'],bafyreiclyeho7pnva5s3r52xtxs2xjplbktx3xjjdkfitnp6ftl4qnzaiu,2023-11-28T23:36:58.386Z,2,0,0,0.063423134,0,0.26354274,0,0.52871495,1,0.21387441,0,0.35133955,0,0.23668297,0,0.44711483,0,0.3091958,0,0.32650268,0,0.31952453,0,0.35277444,0,0.32132903,0,0.3334253,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-11-27T21:39:33.565Z,"you mentioned it's happening on others clients too. are those other clients also from the app store, or are they on the web?

some other ideas—using an ad blocker such as 1blocker or adblock? or perhaps more broadly related to using a vpn, firewall (e.g. at a workplace), or custom dns profile?",['en'],bafyreig75kxmqgatue7e22czua5qq7eqzhfhzpb7plnb7ef7dcce7rstlu,2023-11-27T21:39:33.565Z,2,3,0,0.011560776,0,0.557279,1,0.71353126,1,0.59531474,1,0.9292408,1,0.5925375,1,0.52417725,1,0.28304666,0,0.39669093,0,0.22935322,0,0.2751197,0,0.2924069,0,0.41665745,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-11-24T04:45:11.080Z,"when you're logged-in using an app password, as a security mechanism it wont let you generate additional app passwords—perhaps that's the reason for the failure. looks like we need to provide some clearer messaging around this! 👍",['en'],bafyreido4revye5fyh4hbig3tm4csqxngqypsyumkmfrbnobi7qjsomgkm,2023-11-24T04:45:11.080Z,5,1,1,0.029327808,0,0.47308308,0,0.6575263,1,0.7638931,1,0.5927765,1,0.5925375,1,0.55649275,1,0.20459929,0,0.32650268,0,0.22935322,0,0.24294843,0,0.23869435,0,0.36237562,0
did:plc:ragtjsm2j2vknwkz3zp4oxrd,pfrazee.com,Paul Frazee 🦋,2023-11-17T22:32:34.631Z,"it's maybe a little myopic to mention, but from my perspective of working on decentralization for about 10 years--trying and failing--I can't believe any of this is happening. I can't believe the tech is working. I can't believe people are using it. I can't believe I'm working with the people I am",['en'],bafyreietiejturl6n7ifvx3ahfs7rxzvztedng4mjgzexptjy5udcq3nn4,2023-11-17T22:32:34.631Z,144,6,10,0.05824285,0,0.47308308,0,0.42847547,0,0.37658563,0,0.28138927,0,0.36079133,0,0.72697043,1,0.36349207,0,0.2963996,0,0.2928419,0,0.32171252,0,0.19324528,0,0.23933682,0
did:plc:q6gjnaw2blty4crticxkmujt,jaz.bsky.social,Jaz,2023-11-13T07:41:51.016Z,"Bluesky has just hit the 2 Million User Mark!!!!

It's been just about 2 months since we hit 1M users

Daily stat changes from 1M -> 2M Users:
Posts per Day: ~500k -> ~800k
Likes per Day: ~2M -> ~3M
Daily Active Posters: ~100k -> ~160k
Daily Active Likers: ~140k -> ~240k",['en'],bafyreig5zccymly42sx32mup3cs3dcscd3bcdie5tybqkrgjeo2mlfef4i,2023-11-13T07:41:51.016Z,1272,48,377,0.012943043,0,0.39450544,0,0.3592022,0,0.7638931,1,0.21344641,0,0.43528113,0,0.56726456,1,0.15230106,0,0.2963996,0,0.19229555,0,0.20190234,0,0.1230058,0,0.11267924,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-11-12T02:37:35.635Z,ayyy that's great! thanks for letting us know 🙂,['en'],bafyreiegaqyt777xjqrtxs3yl4i3ilejplj56g2dtj3eeyfjq6tfyxa2v4,2023-11-12T02:37:35.635Z,2,1,0,0.01822079,0,0.37704375,0,0.76371956,1,0.1295328,0,0.4712543,0,0.13584217,0,0.34530815,0,0.052309174,0,0.23156218,0,0.08954478,0,0.20855847,0,0.09309636,0,0.08836041,0
did:plc:tpg43qhh4lw4ksiffs4nbda3,jacob.gold,Jake Gold,2023-11-11T23:50:08.425Z,"The move to the new PDS v2 hosts seems to have been transparent and problem-free for almost everyone.

But anyone having trouble should check that their adblocker/plugins are not preventing access to the new DNS names.

One (imperfect) method of checking is the debug page: bsky-debug.app",['en'],bafyreiaooiexlmnizbx4qku574m2ij7fcqvzagfdw3e44xwuukfqpfpteq,2023-11-11T23:50:08.425Z,72,7,22,0.011749268,0,0.49927562,0,0.61832285,1,0.84444183,1,0.4312827,0,0.6346753,1,0.6265096,1,0.2372857,0,0.3799279,0,0.31952453,0,0.23629232,0,0.21390395,0,0.38770714,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-11-11T21:06:44.866Z,"hey! one hunch is that the issue could be related to a browser extension blocking requests to morel, such as an ad blocker.  (to be clear, morel isn't serving any ads!) to test that theory out—do you have better luck on another browser, or disabling any browser extensions (e.g. umatrix or ublock)?",['en'],bafyreian5tmaqf7upw2zijalnepjpps33tnzruvmonkvgvg4egubs5kjly,2023-11-11T21:06:44.866Z,2,1,0,0.051068526,0,0.534199,1,0.76371956,1,0.71658206,1,0.8803463,1,0.5782395,1,0.53494906,1,0.1392265,0,0.3799279,0,0.21924658,0,0.26735422,0,0.26761648,0,0.38770714,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-11-10T03:30:02.784Z,thousands on shimeji now!,['en'],bafyreihizdavs3crylsosssbpb3g3hme4bzj5mbblhm67elkzjl2oo6qti,2023-11-10T03:30:02.784Z,9,0,1,0.051068526,0,0.16264103,0,0.28992894,0,0.17696749,0,0.16167621,0,0.11338525,0,0.25440937,0,0.11961466,0,0.24661373,0,0.19229555,0,0.23629232,0,0.09868214,0,0.09122925,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-11-10T03:10:13.940Z,!jazbot whereami,['en'],bafyreic2lf36xaaii7f5pbqoqt7e3t3z3wgyd3ifes24sm7hsdrzfnkcwi,2023-11-10T03:10:13.940Z,80,33,35,0.032156147,0,0.12971774,0,0.1773599,0,0.09777852,0,0.23734035,0,0.08743183,0,0.2762251,0,0.10000282,0,0.22461532,0,0.111442484,0,0.23629232,0,0.09868214,0,0.08836041,0
did:plc:vjug55kidv6sye7ykr5faxxn,emily.bsky.team,Emily 🦋,2023-11-09T01:27:53.116Z,A/S/PDS?,['en'],bafyreickbanvwpx72ifkli5tcwlbzp3c7unydhyxwhy2bs26d4ibxp72um,2023-11-09T01:27:53.116Z,31,2,6,0.009675868,0,0.21552306,0,0.26395148,0,0.16056442,0,0.5116801,1,0.15311672,0,0.34530815,0,0.20459929,0,0.2963996,0,0.19229555,0,0.2751197,0,0.21390395,0,0.2140053,0
did:plc:ragtjsm2j2vknwkz3zp4oxrd,pfrazee.com,Paul Frazee 🦋,2023-11-07T00:17:43.849Z,"getting more questions about what federation is, so here's another ELI5. Federation is that feeling you get with the first sip of coffee or when you put on a comfy sweater. it's that autumn breeze that signals the changing of the seasons. it's the flutter of a butterfly's wings as it shakes the dew",['en'],bafyreieeuqgqvlb6jczg7i5yqoa2kjvkog2lnrgvhttz4pszm5ir3oqnam,2023-11-07T00:17:43.849Z,324,39,55,0.02873857,0,0.41196713,0,0.1773599,0,0.5689874,1,0.52642494,1,0.5639415,1,0.29804078,0,0.052309174,0,0.23850904,0,0.17545117,0,0.18969946,0,0.08440737,0,0.08836041,0
did:plc:l3rouwludahu3ui3bt66mfvj,divy.zone,devin ivy 🐋,2023-11-06T22:46:24.564Z,i'm in 😏,['en'],bafyreidxkpgwjbov6y4u33kcd7mqyd2heo26jwokgtqjaoh6ioz4tqqkg4,2023-11-06T22:46:24.564Z,16,1,1,0.15600902,0,0.2024268,0,0.22065568,0,0.120124124,0,0.22539337,0,0.101293065,0,0.4595463,0,0.11961466,0,0.23156218,0,0.09965141,0,0.24294843,0,0.102347136,0,0.08836041,0
did:plc:vpkhqolt662uhesyj6nxm7ys,why.bsky.team,Why,2024-02-02T02:26:04.407Z,"Haha, thats exactly why we did it today while everyone was awake and ready for it. Had a few learnings, and probably gonna try another one soon after we resolve the notifications thing",['en'],bafyreif5lhihx4tceq5v4htbannfntpulopon23kwsnir42sijgadfuzs4,2024-02-02T02:26:04.407Z,10,2,0,0.032627538,0,0.80664676,1,0.69112927,1,0.34823182,0,0.6432277,1,0.34986386,0,0.8332006,1,0.06077914,0,0.27903244,0,0.08954478,0,0.19524623,0,0.09868214,0,0.08836041,0
did:plc:vpkhqolt662uhesyj6nxm7ys,why.bsky.team,Why,2024-02-02T01:18:00.677Z,thx steph,['en'],bafyreib5z64zltar4khlsycdx6v27ugjhkv25doqqqtdyorchlijomlo5i,2024-02-02T01:18:00.677Z,1,0,0,0.009801528,0,0.26354274,0,0.5623179,1,0.16056442,0,0.39131114,0,0.15311672,0,0.46762517,0,0.16537562,0,0.27903244,0,0.19229555,0,0.2751197,0,0.21390395,0,0.26104954,0
