Link,Text,Retweets,Likes,Comments,Feed,Timestamp,Goal: collect attention-grabbing political tweets
https://bsky.app/profile/fleerultra.bsky.social/post/3knofganxyk2z,"a good lesson that no matter how mild and non-partisan any specific court-reform is, institutional GOP will vehemently oppose it and decry it as partisan hardball because they know they have complete control of the courts and do not want to cede an ounce of that power. you cannot avoid this fight.",319,942,13,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/chadloder.bsky.social/post/3kneut55qut2v,"There is a large pro-Palestine protest outside the Oscars that's not being covered by the mainstream press. LAPD riot cops are out in force and shoving people with batons. @vpsreports.bsky.social @tinadesireeberg.com, Sam Braslow, and AcatWithNews are covering the protest on the Other Site.",193,408,4,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/secretaboutbox.bsky.social/post/3knlr7zguc22r,"post trans joy, fill the timeline i saw trans women being so happy in their bodies and how beautiful they were, and eventually it overwhelmed me. after telling myself for so long how lucky they were to Do That i decided i could as well. mirrors and clothes are companions now, not adversaries.",201,930,53,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/eladn.bsky.social/post/3knrbd6hnj42v,The reason we need to keep talking about this is that it’s not about him being a hypocrite. It’s about the fact that a major social media platform has turned into a propaganda arm of the fascist right and that freedom of speech and press is under attack on this platform and beyond.,363,924,14,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/rincewind.run/post/3knly7zt6322w,"quite seriously, seeing so many trans people reveling in - finally - getting to be their true selves is my favorite part of this app I don't understand how anyone can look at that and want to deprive them of that chance my world is better and richer for knowing them",168,902,33,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/ryanlcooper.com/post/3kngxbmxabd2z,"just want to re-up this. the fucking ACLU is trying to blow a giant hole in labor law, AND GET TRUMP'S GUY REAPPOINTED AS GENERAL COUNSEL, so they can get away with illegally firing someone who complained about their supervisor",487,895,32,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/luckytran.bsky.social/post/3knglwgkla326,"4 years ago today, the WHO declared COVID a pandemic. Today, we will rightfully remember the tens of millions of people who have died. We must never forget. But we must also remember COVID is still killing, disabling, and excluding too many. We are still in a pandemic. We still need to act.",355,890,13,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/joshuafoust.com/post/3knmafln2q42k,"Looks like the cops are going to lie about Nex. Having two common drugs people often take together in your system, Benadryl and Prozac, does not mean your death was intentional. It's dangerous to take Nyquil with Prozac, but not Benadryl. Absent more information, I would distrust their finding.",310,892,29,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/rbreich.bsky.social/post/3knojzl5xh32g,Don't you think today would be a great day to ban members of Congress and their families from trading stocks? I do.,130,891,22,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/normative.bsky.social/post/3knm3cftdos2r,"As others have argued, the most imminent political risk of AI isn’t so much the creation of more sophisticated disinfo, but fostering a climate where anything might be fake, therefore you have permission to believe whatever you find emotionally satisfying.",332,890,18,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/mtsw.bsky.social/post/3knsa4bv3wg26,"That a lot of US journos seem confused by the way Elon Musk is racist is ironically an example of a lack of cross-cultural understanding. They assume he must have some idiosyncratic philosophy, rather than just ""what you'd expect a rich white guy who grew up in apartheid South Africa would believe""",175,889,17,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/econroy.bsky.social/post/3knirhf3gal26,"If it wasn’t already clear, these anti LGBTQ laws are literally and figuratively legislative violence against queer people

https://www.washingtonpost.com/education/2024/03/12/school-lgbtq-hate-crimes-incidents/",362,874,10,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/dell.bsky.social/post/3knkpereuc22a,"“raises concerns” sound like there’s isn’t already broad consensus that cops shouldn’t be first responders to behavioral health calls. it’s been the expert opinion for decades & frankly, you’d be hard pressed to find cops who disagree. the real story is who is keeping this dangerous practice alive?",229,855,26,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/18/2024,
https://bsky.app/profile/emily.gorcen.ski/post/3kngrwzy7uv2k,"I give a lot of folks (including sometimes Erin) a hard time about not doing enough to spread good news. But this is good news, and reflects the *actual* trend: that the vast majority of anti-LGBT bills die in committee, and that that trend held true in WV",283,848,11,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/19/2024,
https://bsky.app/profile/chimeracoder.bsky.social/post/3knj5kpczic2u,"tired: ""there are blue collar workers and white collar workers"" wired: ""there are those who get fired for failing a drug test, and those whose employers pay for their drugs""",321,843,11,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/19/2024,
https://bsky.app/profile/juliadoubleday.bsky.social/post/3knhlxhbewv2k,"I wrote about @npr.org ‘s decision to frame disabled people's ongoing exclusion from all public spaces as an annoyance to be navigated by individuals, rather than a massive civil rights violation to be challenged by the collective. https://www.thegauntlet.news/p/disabled-peoples-exclusion-from-indoor?r=223wa&utm_campaign=post&utm_medium=web",383,843,25,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/19/2024,
https://bsky.app/profile/markharris.bsky.social/post/3knf7uyywym2i,"I do think it's worth taking a moment to celebrate the fact that Kimmel's ""Isn't it past your jail time?"" and the roaring applause is exactly the kind of moment to which Trump is hypersensitive and it very likely ruined his night.",82,846,15,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/19/2024,
https://bsky.app/profile/strandjunker.bsky.social/post/3knelbsrdwc2n,"Did you know? The word “trumpery” appeared in the 15th century with the meanings “deceit” or “fraud”. 100 years later, it was being applied to objects of no value. Then in the 1900’s, it came to mean “showy but worthless”. Today, it is equated with “treasonous shitweasel”.",199,841,15,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up-weekly,3/19/2024,
https://bsky.app/profile/ryanlcooper.com/post/3ko2hoexa322o,"real marked difference between a country with a recent experience of dictatorship and one blithely convinced It Can't Happen Here, We're Too Special and Good",563,2124,23,https://bsky.app/profile/did:plc:tenurhgjptubkk5zf5qhi3og/feed/catch-up,3/20/2024,
